"","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","year","actor_n","director_n","company_n","writer_n","country_n","success","success_diff","success_abs_diff"
"2973",0.843208497916444,"Lionsgate","USA","James Mangold","Adventure",0.808325493449748,"3:10 to Yuma","R","2007-09-07",0.251184834123223,0.794871794871795,"Russell Crowe",252471,"Halsted Welles",2007,14,8,39,1,3726,2.60319728832154,0.0134536985779528,0.0134536985779528
"2974",0.941901890879954,"DreamWorks Animation","USA","Chris Miller","Animation",0.928185438968653,"Shrek the Third","PG","2007-05-18",0.113744075829384,0.58974358974359,"Mike Myers",230142,"Jeffrey Price",2007,12,2,25,2,3726,2.51792902871224,0.338441849225064,0.338441849225064
"2975",0.950184145500532,"Universal Pictures","USA","Tom Shadyac","Comedy",0.850410974328897,"Evan Almighty","PG","2007-06-22",0.127962085308057,0.5,"Steve Carell",121468,"Steve Oedekerk",2007,14,7,265,4,3726,2.3504109743289,0.350410974328897,0.350410974328897
"2976",0.702500759234029,"Metro-Goldwyn-Mayer (MGM)","USA","Craig Gillespie","Comedy",0.66128878393238,"Lars and the Real Girl","PG-13","2007-11-02",0.175355450236967,0.756410256410256,"Ryan Gosling",122310,"Nancy Oliver",2007,9,5,79,1,3726,2.41769904034264,-0.0951214724778761,0.0951214724778761
"2977",0.813775941837418,"Twentieth Century Fox Film Corporation","USA","Colin Strause","Action",0.791651428850958,"Aliens vs. Predator: Requiem","R","2007-12-25",0.118483412322275,0.41025641025641,"Reiko Aylesworth",100087,"Shane Salerno",2007,1,2,174,2,3726,2.20190783910737,0.381395018594548,0.381395018594548
"2978",0.74971296731615,"Universal Pictures","USA","James Wan","Horror",0.730617045484694,"Dead Silence","R","2007-03-16",0.0947867298578199,0.602564102564103,"Ryan Kwanten",73126,"Leigh Whannell",2007,1,8,265,7,3726,2.3331811480488,0.128052942920591,0.128052942920591
"2979",0.793152270496969,"Columbia Pictures","USA","David Slade","Horror",0.787980934517575,"30 Days of Night","R","2007-10-19",0.208530805687204,0.653846153846154,"Josh Hartnett",146606,"Steve Niles",2007,6,3,108,1,3726,2.44182708836373,0.134134780671421,0.134134780671421
"2980",0.685649992794882,"Twisted Pictures","USA","Darren Lynn Bousman","Horror",0.819462136505561,"Saw IV","R","2007-10-26",0.113744075829384,0.564102564102564,"Tobin Bell",119307,"Patrick Melton",2007,4,4,7,7,3726,2.38356470060813,0.255359572402997,0.255359572402997
"2981",0.883442046129264,"Warner Bros.","USA","Steven Soderbergh","Crime",0.860710351724384,"Ocean's Thirteen","PG-13","2007-06-08",0.251184834123223,0.692307692307692,"George Clooney",274708,"Brian Koppelman",2007,22,21,257,3,3726,2.55301804403208,0.168402659416692,0.168402659416692
"2982",0.935937025478732,"DreamWorks Animation","USA","Simon J. Smith","Animation",0.865922190380752,"Bee Movie","PG","2007-11-02",0.104265402843602,0.58974358974359,"Jerry Seinfeld",115409,"Jerry Seinfeld",2007,1,1,25,1,3726,2.45566578012434,0.276178600637162,0.276178600637162
"2983",0.754222317035426,"Paramount Pictures","Germany","Richard LaGravenese","Biography",0.782765038830952,"Escritores de la libertad","PG-13","2007-01-05",0.255924170616114,0.769230769230769,"Hilary Swank",56827,"Richard LaGravenese",2007,8,3,222,6,93,2.55199580806172,0.0135342696001829,0.0135342696001829
"2984",0.824661842875343,"Warner Bros.","USA","Rob Reiner","Adventure",0.8455746684732,"The Bucket List","PG-13","2008-01-11",0.132701421800948,0.756410256410256,"Jack Nicholson",198697,"Justin Zackham",2007,15,14,257,2,3726,2.60198492488346,0.0891644120629437,0.0891644120629437
"2985",0.851250379617015,"DreamWorks","USA","Bobby Farrelly","Comedy",0.78309672310033,"The Heartbreak Kid","R","2007-10-05",0.222748815165877,0.551282051282051,"Ben Stiller",75859,"Scot Armstrong",2007,25,10,74,2,3726,2.33437877438238,0.231814671818279,0.231814671818279
"2986",0.0846866458617176,"Solana Films","USA","Oren Peli","Horror",0.855208234581034,"Paranormal Activity","R","2009-10-16",0.0805687203791469,0.615384615384615,"Katie Featherston",195668,"Oren Peli",2007,2,1,1,2,3726,2.47059284996565,0.239823619196419,0.239823619196419
"2987",0.74971296731615,"Metro-Goldwyn-Mayer (MGM)","USA","Bruce A. Evans","Crime",0.765938203405593,"Mr. Brooks","R","2007-06-01",0.241706161137441,0.743589743589744,"Kevin Costner",129919,"Bruce A. Evans",2007,24,1,79,1,3726,2.50952794699534,0.0223484598158494,0.0223484598158494
"2988",0.871874050957464,"Twentieth Century Fox Film Corporation","USA","David Silverman","Animation",0.890642906436679,"The Simpsons Movie","PG-13","2007-07-27",0.0853080568720379,0.756410256410256,"Dan Castellaneta",273363,"James L. Brooks",2007,1,1,174,5,3726,2.64705316284693,0.134232650026422,0.134232650026422
"2989",0.871874050957464,"Universal Pictures","USA","Mike Nichols","Biography",0.822928563999666,"Charlie Wilson's War","R","2007-12-21",0.156398104265403,0.717948717948718,"Tom Hanks",94070,"Aaron Sorkin",2007,31,11,265,6,3726,2.54087728194838,0.104979846050948,0.104979846050948
"2990",0.834399613177867,"Young Hannibal Productions","UK","Peter Webber","Crime",0.76401620227821,"Hannibal Rising","R","2007-02-09",0.246445497630332,0.602564102564103,"Gaspard Ulliel",91666,"Thomas Harris",2007,1,1,1,5,366,2.36658030484231,0.161452099714108,0.161452099714108
"2991",0.758521852054726,"Walt Disney Pictures","USA","Andy Fickman","Comedy",0.84352320821445,"The Game Plan","PG","2007-09-28",0.194312796208531,0.602564102564103,"Dwayne Johnson",48000,"Nichole Millard",2007,15,6,89,1,3726,2.44608731077855,0.240959105650348,0.240959105650348
"2992",0.883442046129264,"Universal Pictures","USA","Dennis Dugan","Comedy",0.862351441493724,"I Now Pronounce You Chuck & Larry","PG-13","2007-07-20",0.218009478672986,0.576923076923077,"Adam Sandler",126092,"Barry Fanaro",2007,27,11,265,3,3726,2.4392745184168,0.285428364570647,0.285428364570647
"2993",0.824661842875343,"Constantin Film","France","Russell Mulcahy","Action",0.804522017917811,"Resident Evil: Extinction","R","2007-09-21",0.118483412322275,0.615384615384615,"Milla Jovovich",162711,"Paul W.S. Anderson",2007,10,4,7,7,108,2.41990663330243,0.189137402533196,0.189137402533196
"2994",0.922711168175643,"Twentieth Century Fox Film Corporation","USA","Tim Story","Action",0.868664616714001,"Fantastic 4: Rise of the Silver Surfer","PG","2007-06-15",0.109004739336493,0.525641025641026,"Ioan Gruffudd",223740,"Don Payne",2007,2,7,174,2,3726,2.39430564235503,0.343023591072975,0.343023591072975
"2995",0.865497499638814,"Paramount Pictures","USA","Lee Tamahori","Action",0.735984567693893,"Next","PG-13","2007-04-27",0.127962085308057,0.602564102564103,"Nicolas Cage",131848,"Gary Goldman",2007,38,5,222,2,3726,2.338548670258,0.13342046512979,0.13342046512979
"2996",0.770336638656599,"Touchstone Pictures","USA","Peter Hedges","Comedy",0.800422835770251,"Dan in Real Life","PG-13","2007-10-26",0.137440758293839,0.679487179487179,"Steve Carell",89881,"Pierce Gardner",2007,14,3,94,2,3726,2.47991001525743,0.120935656283072,0.120935656283072
"2997",0.675912222492357,"Sidney Kimmel Entertainment","USA","Frank Oz","Comedy",0.685555418256758,"Death at a Funeral","R","2007-09-07",0.0853080568720379,0.756410256410256,"Matthew Macfadyen",95249,"Dean Craig",2007,1,8,3,2,3726,2.44196567466701,-0.0708548381534981,0.0708548381534981
"2998",0.811435985572254,"New Line Cinema","USA","Michael Davis","Action",0.712397582566154,"Shoot 'Em Up","R","2007-09-07",0.0805687203791469,0.666666666666667,"Clive Owen",134902,"Michael Davis",2007,8,1,145,1,3726,2.37906424923282,0.0457309158994874,0.0457309158994874
"2999",0.922711168175643,"Walt Disney Pictures","USA","Jon Turteltaub","Action",0.902920761992503,"National Treasure: Book of Secrets","PG","2007-12-21",0.260663507109005,0.641025641025641,"Nicolas Cage",193052,"Marianne Wibberley",2007,38,10,89,1,3726,2.54394640301814,0.261895120966862,0.261895120966862
"3000",0.770336638656599,"Lionsgate","USA","Mark Helfrich","Comedy",0.779616504155478,"Good Luck Chuck","R","2007-09-21",0.151658767772512,0.525641025641026,"Dane Cook",77598,"Josh Stolberg",2007,1,1,39,2,3726,2.3052575297965,0.253975478514453,0.253975478514453
"3001",0.770336638656599,"Samuels Media","USA","Tony Gilroy","Crime",0.802350981152492,"Michael Clayton","R","2007-10-12",0.23696682464455,0.743589743589744,"George Clooney",140798,"Tony Gilroy",2007,22,3,1,6,3726,2.54594072474224,0.0587612375627489,0.0587612375627489
"3002",0.852778072839252,"DreamWorks","USA","Josh Gordon","Comedy",0.861528806874445,"Blades of Glory","PG-13","2007-03-30",0.146919431279621,0.615384615384615,"Will Ferrell",137537,"Jeff Cox",2007,18,3,74,1,3726,2.47691342225906,0.24614419148983,0.24614419148983
"3003",0.801434525117547,"Dino De Laurentiis Company","UK","Doug Lefler","Action",0.660829247087032,"The Last Legion","PG-13","2007-08-17",0.156398104265403,0.5,"Colin Firth",30987,"Jez Butterworth",2007,7,1,7,2,366,2.16082924708703,0.160829247087032,0.160829247087032
"3004",0.851250379617015,"DreamWorks","USA","Brian Robbins","Comedy",0.847138498368158,"Norbit","PG-13","2007-02-09",0.146919431279621,0.32051282051282,"Eddie Murphy",56668,"Eddie Murphy",2007,25,8,74,5,3726,2.16765131888098,0.526625677855338,0.526625677855338
"3005",0.74971296731615,"Killer Films","Germany","Todd Haynes","Biography",0.634718838172423,"Mi historia sin mi","R","2007-12-07",0.312796208530806,0.705128205128205,"Christian Bale",50599,"Todd Haynes",2007,19,5,2,3,93,2.33984704330063,-0.0704093669557818,0.0704093669557818
"3006",0.935937025478732,"Walt Disney Animation Studios","USA","Stephen J. Anderson","Animation",0.848626574288797,"Meet the Robinsons","G","2007-03-30",0.123222748815166,0.692307692307692,"Daniel Hansen",72807,"Jon Bernstein",2007,1,2,7,3,3726,2.54093426659649,0.156318881981104,0.156318881981104
"3007",0.74971296731615,"Twentieth Century Fox Film Corporation","USA","James Wan","Action",0.692560803357771,"Death Sentence","R","2007-08-31",0.170616113744076,0.679487179487179,"Kevin Bacon",62804,"Ian Mackenzie Jeffers",2007,11,8,174,1,3726,2.37204798284495,0.0130736238705913,0.0130736238705913
"3008",0.770336638656599,"Universal Pictures","UK","Steve Bendelack","Comedy",0.776427883852457,"Mr. Bean's Holiday","PG","2007-08-24",0.0995260663507109,0.615384615384615,"Rowan Atkinson",96177,"Rowan Atkinson",2007,5,1,265,2,366,2.39181249923707,0.161043268467842,0.161043268467842
"3009",0.600963346933164,"Zazen Produções","Brazil","José Padilha","Action",0.218521846895886,"Elite Squad","R","2008-05-30",0.218009478672986,0.846153846153846,"Wagner Moura",86772,"André Batista",2007,1,2,1,1,3,2.06467569304973,-0.62763199925796,0.62763199925796
"3010",0.851250379617015,"Fox 2000 Pictures","USA","Tim Hill","Animation",0.902112599992282,"Alvin and the Chipmunks","PG","2007-12-14",0.109004739336493,0.474358974358974,"Jason Lee",62132,"Jon Vitti",2007,4,5,53,3,3726,2.37647157435126,0.427753625633308,0.427753625633308
"3011",0.74971296731615,"Avi Arad & Associates","USA","Sean McNamara","Comedy",0.695856690608867,"Bratz","PG","2007-08-03",0.146919431279621,0.179487179487179,"Skyler Shaye",15573,"Susan Estelle Jansen",2007,1,3,1,2,3726,1.87534387009605,0.516369511121688,0.516369511121688
"3012",0.74971296731615,"Regency Enterprises","USA","Jason Friedberg","Adventure",0.788268812064051,"Epic Movie","PG-13","2007-01-26",0.0805687203791469,0.102564102564103,"Kal Penn",93481,"Jason Friedberg",2007,2,4,31,6,3726,1.89083291462815,0.685704709499949,0.685704709499949
"3013",0.723124430574478,"Fox Atomic","USA","Martin Weisz","Action",0.744904585476246,"The Hills Have Eyes II","R","2007-03-23",0.0947867298578199,0.461538461538461,"Daniella Alonso",53021,"Wes Craven",2007,1,1,9,12,3726,2.20644304701471,0.283366123937784,0.283366123937784
"3014",0.877838916358686,"Warner Bros.","USA","Oliver Hirschbiegel","Sci-Fi",0.723306075942535,"The Invasion","PG-13","2007-08-17",0.14218009478673,0.564102564102564,"Nicole Kidman",67939,"David Kajganich",2007,16,2,257,1,3726,2.2874086400451,0.159203511839971,0.159203511839971
"3015",0.739975197013626,"Capitol Films","USA","Sidney Lumet","Crime",0.672711027541263,"Before the Devil Knows You're Dead","R","2007-10-26",0.227488151658768,0.743589743589744,"Philip Seymour Hoffman",85707,"Kelly Masterson",2007,8,5,2,1,3726,2.41630077113101,-0.0708787160484804,0.0708787160484804
"3016",0.813775941837418,"Castle Rock Entertainment","USA","Marc Lawrence","Comedy",0.804421281540135,"Music and Lyrics","PG-13","2007-02-14",0.123222748815166,0.641025641025641,"Hugh Grant",86258,"Marc Lawrence",2007,12,3,44,6,3726,2.44544692256578,0.163395640514494,0.163395640514494
"3017",0.843208497916444,"Universal Pictures","UK","Shekhar Kapur","Biography",0.728495713482685,"Elizabeth: The Golden Age","PG-13","2007-10-12",0.213270142180095,0.692307692307692,"Cate Blanchett",58073,"William Nicholson",2007,11,3,265,6,366,2.42080340579038,0.0361880211749931,0.0361880211749931
"3018",0.671710438233778,"The Weinstein Company","USA","Joby Harold","Crime",0.72014596887099,"Awake","R","2007-11-30",0.0710900473933649,0.641025641025641,"Hayden Christensen",66246,"Joby Harold",2007,7,1,24,1,3726,2.36117160989663,0.0791203278453486,0.0791203278453486
"3019",0.801434525117547,"Apatow Productions","USA","Jake Kasdan","Comedy",0.736373948657713,"Walk Hard: The Dewey Cox Story","R","2007-12-21",0.127962085308057,0.666666666666667,"John C. Reilly",58230,"Judd Apatow",2007,3,5,3,6,3726,2.40304061532438,0.0697072819910463,0.0697072819910463
"3020",0.561148952888404,"Karbo Vantas Entertainment","Spain","Nacho Vigalondo","Horror",0.322613207325557,"Rewind","R","2009-02-06",0.109004739336493,0.730769230769231,"Karra Elejalde",46642,"Nacho Vigalondo",2007,1,1,1,1,22,2.05338243809479,-0.408156023443674,0.408156023443674
"3021",0.865497499638814,"Universal Pictures","USA","Peter Berg","Action",0.800273332989488,"The Kingdom","R","2007-09-28",0.194312796208531,0.717948717948718,"Jamie Foxx",106339,"Matthew Michael Carnahan",2007,5,9,265,4,3726,2.51822205093821,0.0823246150407706,0.0823246150407706
"3022",0.74971296731615,"Relativity Media","USA","Mike Binder","Drama",0.741121134937698,"Reign Over Me","R","2007-03-23",0.260663507109005,0.769230769230769,"Adam Sandler",86887,"Mike Binder",2007,27,3,16,3,3726,2.51035190416847,-0.0281096342930709,0.0281096342930709
"3023",0.685649992794882,"Focus Features","USA","Dave Meyers","Horror",0.729263654752225,"The Hitcher","R","2007-01-19",0.0710900473933649,0.525641025641026,"Sean Bean",36616,"Eric Red",2007,1,1,31,2,3726,2.25490468039325,0.2036226291112,0.2036226291112
"3024",0.801434525117547,"Metro-Goldwyn-Mayer (MGM)","USA","Robert Redford","Drama",0.722978765242127,"Lions for Lambs","R","2007-11-09",0.109004739336493,0.602564102564103,"Tom Cruise",42926,"Matthew Michael Carnahan",2007,27,7,79,4,3726,2.32554286780623,0.120414662678025,0.120414662678025
"3025",0.744972269952558,"Screen Gems","USA","Nimród Antal","Horror",0.740096378430114,"Vacancy","R","2007-04-20",0.0758293838862559,0.602564102564103,"Kate Beckinsale",84066,"Mark L. Smith",2007,9,3,44,2,3726,2.34266048099422,0.137532275866012,0.137532275866012
"3026",0.74971296731615,"DreamWorks","USA","Marc Forster","Drama",0.726469225790326,"The Kite Runner","PG-13","2008-01-11",0.279620853080569,0.782051282051282,"Khalid Abdalla",71096,"David Benioff",2007,1,8,74,5,3726,2.50852050784161,-0.0555820562609556,0.0555820562609556
"3027",0.510311835670225,"Night and Day Pictures","USA","Adrienne Shelly","Comedy",0.739064449029544,"Waitress","PG-13","2007-05-25",0.184834123222749,0.705128205128205,"Keri Russell",39286,"Adrienne Shelly",2007,2,1,1,1,3726,2.44419265415775,0.0339362439013391,0.0339362439013391
"3028",0.779145523395176,"Anonymous Content","USA","Gavin Hood","Drama",0.694027257338673,"Rendition","R","2007-10-19",0.251184834123223,0.679487179487179,"Reese Witherspoon",49635,"Kelley Sane",2007,14,5,4,1,3726,2.37351443682585,0.0145400778514932,0.0145400778514932
"3029",0.852466946738842,"Revolution Studios","USA","James Foley","Crime",0.754437456235785,"Perfect Stranger","R","2007-04-13",0.18957345971564,0.538461538461538,"Halle Berry",39651,"Todd Komarnicki",2007,5,6,33,2,3726,2.29289899469732,0.215975917774247,0.215975917774247
"3030",0.754222317035426,"Columbia Pictures","USA","James Gray","Crime",0.766142506701089,"We Own the Night","R","2007-10-12",0.227488151658768,0.692307692307692,"Joaquin Phoenix",75706,"James Gray",2007,11,6,108,6,3726,2.45845019900878,0.0738348143933965,0.0738348143933965
"3031",0.787187405095746,"Millennium Films","USA","Jon Avnet","Crime",0.73110084293323,"88 Minutes","R","2008-04-18",0.184834123222749,0.564102564102564,"Al Pacino",68510,"Gary Scott Thompson",2007,16,5,17,4,3726,2.29520340703579,0.166998278830665,0.166998278830665
"3032",0.731933315313055,"HanWay Films","UK","Julian Jarrold","Biography",0.737655787377908,"Becoming Jane","PG","2007-08-10",0.241706161137441,0.717948717948718,"Anne Hathaway",50326,"Jane Austen",2007,7,2,2,6,366,2.45560450532663,0.0197070694291898,0.0197070694291898
"3033",0.74971296731615,"TriStar Pictures","USA","Mennan Yapo","Drama",0.800717023223349,"Premonition","PG-13","2007-03-16",0.127962085308057,0.564102564102564,"Sandra Bullock",65327,"Bill Kelly",2007,19,1,58,3,3726,2.36481958732591,0.236614459120784,0.236614459120784
"3034",0.621587018273614,"American Zoetrope","USA","Francis Ford Coppola","Drama",0.447131329405314,"Youth Without Youth","R","2007-10-26",0.260663507109005,0.615384615384615,"Tim Roth",11873,"Mircea Eliade",2007,4,8,7,1,3726,2.06251594478993,-0.168253285979302,0.168253285979302
"3035",0.898462587699135,"Columbia Pictures","USA","Ash Brannon","Animation",0.814598025977785,"Surf's Up","PG","2007-06-08",0.0758293838862559,0.666666666666667,"Shia LaBeouf",57904,"Don Rhymer",2007,10,1,108,5,3726,2.48126469264445,0.147931359311118,0.147931359311118
"3036",0.770336638656599,"Lionsgate","USA","Philip G. Atwell","Action",0.750056790569568,"War","R","2007-08-24",0.161137440758294,0.615384615384615,"Jet Li",76529,"Lee Anthony Smith",2007,7,1,39,1,3726,2.36544140595418,0.134672175184953,0.134672175184953
"3037",0.865497499638814,"Warner Bros.","USA","Neil Jordan","Crime",0.78310864668209,"The Brave One","R","2007-09-14",0.251184834123223,0.679487179487179,"Jodie Foster",52932,"Roderick Taylor",2007,10,8,257,2,3726,2.46259582616927,0.10362146719491,0.10362146719491
"3038",0.74971296731615,"The Weinstein Company","USA","Shari Springer Berman","Comedy",0.759649546723154,"The Nanny Diaries","PG-13","2007-08-24",0.175355450236967,0.602564102564103,"Scarlett Johansson",51024,"Emma McLaughlin",2007,8,1,24,1,3726,2.36221364928726,0.157085444159052,0.157085444159052
"3039",0.787187405095746,"Hollywood Pictures","USA","David S. Goyer","Crime",0.74414065490284,"The Invisible","PG-13","2007-04-27",0.156398104265403,0.615384615384615,"Justin Chatwin",32253,"Mick Davis",2007,2,3,34,2,3726,2.35952527028746,0.128756039518224,0.128756039518224
"3040",0.798755400267547,"Imagi Animation Studios","Hong Kong","Kevin Munroe","Animation",0.808999769415908,"TMNT: Las Tortugas Ninja","PG","2007-03-23",0.0853080568720379,0.615384615384615,"Patrick Stewart",55759,"Kevin Munroe",2007,9,2,2,1,18,2.42438438480052,0.193615154031293,0.193615154031293
"3041",0.702500759234029,"360 Pictures","USA","Chris Sivertson","Mystery",0.67653231201072,"I Know Who Killed Me","R","2007-07-27",0.146919431279621,0.269230769230769,"Lindsay Lohan",23832,"Jeff Hammond",2007,6,1,1,1,3726,1.94576308124149,0.407301542779951,0.407301542779951
"3042",0.6138806118439,"Celluloid Dreams","France","Tom Kalin","Drama",0.485672738355042,"Savage Grace","NOT RATED","2008-01-25",0.132701421800948,0.564102564102564,"Julianne Moore",9518,"Howard A. Rodman",2007,11,2,2,1,108,2.04977530245761,-0.0784298257475218,0.0784298257475218
"3043",0.74971296731615,"Twentieth Century Fox Film Corporation","USA","Marcus Nispel","Action",0.697356885097382,"Pathfinder","R","2007-04-13",0.14218009478673,0.5,"Karl Urban",38839,"Laeta Kalogridis",2007,4,4,174,3,3726,2.19735688509738,0.197356885097382,0.197356885097382
"3044",0.758521852054726,"New Line Cinema","USA","Craig Gillespie","Comedy",0.758878715493678,"Mr. Woodcock","PG-13","2007-09-14",0.146919431279621,0.474358974358974,"Billy Bob Thornton",32229,"Michael Carnes",2007,11,5,145,2,3726,2.23323768985265,0.284519741134704,0.284519741134704
"3045",0.777449634793222,"New Line Cinema","USA","Menno Meyjes","Comedy",0.67642670186263,"Martian Child","PG","2007-11-02",0.175355450236967,0.679487179487179,"John Cusack",18187,"Seth Bass",2007,20,2,145,1,3726,2.35591388134981,-0.00306047762454964,0.00306047762454964
"3046",0.780810853777097,"Castle Rock Entertainment","USA","Scott Hicks","Comedy",0.79372064245501,"No Reservations","PG","2007-07-27",0.165876777251185,0.615384615384615,"Catherine Zeta-Jones",62276,"Carol Fuchs",2007,1,5,44,1,3726,2.40910525783963,0.178336027070395,0.178336027070395
"3047",0.731933315313055,"Morgan Creek Productions","USA","Joe Nussbaum","Comedy",0.70743245894088,"Sydney White","PG-13","2007-09-21",0.184834123222749,0.615384615384615,"Amanda Bynes",40178,"Chad Gomez Creasey",2007,3,3,27,1,3726,2.3228170743255,0.0920478435562645,0.0920478435562645
"3048",0.74971296731615,"Warner Bros.","USA","Andrew Fleming","Comedy",0.758836586588406,"Nancy Drew","PG","2007-06-15",0.14218009478673,0.564102564102564,"Emma Roberts",16948,"Andrew Fleming",2007,5,7,257,3,3726,2.32293915069097,0.194734022485842,0.194734022485842
"3049",0.851250379617015,"Boll Kino Beteiligungs GmbH & Co. KG","Germany","Uwe Boll","Action",0.642837300958792,"In the Name of the King: A Dungeon Siege Tale","PG-13","2008-01-11",0.274881516587678,0.294871794871795,"Jason Statham",39999,"Doug Taylor",2007,15,4,3,1,93,1.93770909583059,0.347965506086997,0.347965506086997
"3050",0.824661842875343,"New Line Cinema","USA","Mike Newell","Drama",0.643899847526155,"Love in the Time of Cholera","R","2007-11-16",0.33175355450237,0.628205128205128,"Javier Bardem",20111,"Ronald Harwood",2007,3,8,145,3,3726,2.27210497573128,0.0156947193210265,0.0156947193210265
"3051",0.656563375993024,"2.4.7. Films","France","Vincent Paronnaud","Animation",0.641468386141722,"Persépolis","PG-13","2008-02-22",0.127962085308057,0.846153846153846,"Chiara Mastroianni",75802,"Marjane Satrapi",2007,1,1,1,1,108,2.48762223229557,-0.204685460012124,0.204685460012124
"3052",0.813775941837418,"Warner Bros.","USA","Stephen Hopkins","Horror",0.757528899888703,"The Reaping","R","2007-04-05",0.14218009478673,0.538461538461538,"Hilary Swank",38837,"Carey Hayes",2007,8,8,257,2,3726,2.29599043835024,0.219067361427165,0.219067361427165
"3053",0.685649992794882,"Castle Rock Entertainment","USA","Jon Kasdan","Comedy",0.702469893876688,"In the Land of Women","PG-13","2007-04-20",0.132701421800948,0.641025641025641,"Adam Brody",28844,"Jon Kasdan",2007,1,2,44,2,3726,2.34349553490233,0.0614442528510468,0.0614442528510468
"3054",0.723124430574478,"Harpo Films","USA","Denzel Washington","Biography",0.769934180441003,"The Great Debaters","PG-13","2007-12-25",0.270142180094787,0.782051282051282,"Denzel Washington",50295,"Robert Eisele",2007,31,3,2,1,3726,2.55198546249229,-0.0121171016102786,0.0121171016102786
"3055",0.685649992794882,"Block 2 Pictures","Hong Kong","Kar-Wai Wong","Drama",0.531957595873027,"Noches púrpuras","PG-13","2008-04-04",0.123222748815166,0.666666666666667,"Norah Jones",46741,"Kar-Wai Wong",2007,1,3,2,3,18,2.19862426253969,-0.134709070793639,0.134709070793639
"3056",0.621587018273614,"Avenue Pictures","USA","Daniel Waters","Comedy",0.290401286927027,"Sex and Death 101","R","2008-02-22",0.227488151658768,0.576923076923077,"Robert Wisdom",9860,"Daniel Waters",2007,1,1,5,3,3726,1.8673243638501,-0.28652178999605,0.28652178999605
"3057",0.734692425746278,"Captivity Productions","USA","Roland Joffé","Crime",0.606247478888292,"Captivity","R","2007-07-13",0.127962085308057,0.41025641025641,"Elisha Cuthbert",21178,"Larry Cohen",2007,1,6,1,5,3726,2.0165038891447,0.195991068631881,0.195991068631881
"3058",0.665026321454432,"P2 Productions","USA","Franck Khalfoun","Crime",0.634296064997078,"P2","R","2007-11-09",0.137440758293839,0.564102564102564,"Rachel Nichols",27335,"Alexandre Aja",2007,1,2,1,3,3726,2.19839862909964,0.070193500894514,0.070193500894514
"3059",0.858648193654375,"Mandate Pictures","USA","Zach Helm","Comedy",0.773884090663423,"Mr. Magorium's Wonder Emporium","G","2007-11-16",0.113744075829384,0.602564102564103,"Natalie Portman",37538,"Zach Helm",2007,9,1,3,2,3726,2.37644819322753,0.17131998809932,0.17131998809932
"3060",0.74971296731615,"Rhombus Media","Canada","François Girard","Drama",0.548110515816998,"Retrato de amor","R","2007-09-21",0.180094786729858,0.564102564102564,"Michael Pitt",9922,"Alessandro Baricco",2007,1,2,4,2,79,2.11221307991956,-0.0159920482855659,0.0159920482855659
"3061",0.702500759234029,"Lionsgate","Germany","Marco Kreuzpaintner","Crime",0.438295219130178,"Crimen sin perdón","R","2008-04-18",0.241706161137441,0.756410256410256,"Kevin Kline",15474,"Jose Rivera",2007,8,1,39,2,93,2.19470547554043,-0.318115037280079,0.318115037280079
"3062",0.638437784712761,"Blueprint Pictures","USA","Gregory Jacobs","Drama",0.279903648046709,"Wind Chill","R","2007-08-03",0.104265402843602,0.564102564102564,"Emily Blunt",18857,"Joe Gangemi",2007,4,2,3,1,3726,1.84400621214927,-0.284198916055855,0.284198916055855
"3063",0.536900372411896,"Artfire Films","USA","George A. Romero","Horror",0.5387295193649,"Diary of the Dead","R","2008-02-22",0.123222748815166,0.538461538461538,"Michelle Morgan",42332,"George A. Romero",2007,1,5,1,4,3726,2.07719105782644,0.000267980903361442,0.000267980903361442
"3064",0.7290892959757,"Screen Gems","USA","Danny Pang","Horror",0.780473459749349,"The Messengers","PG-13","2007-02-02",0.0995260663507109,0.5,"Dylan McDermott",35022,"Mark Wheaton",2007,2,2,44,1,3726,2.28047345974935,0.280473459749349,0.280473459749349
"3065",0.801434525117547,"Warner Bros.","USA","Ken Kwapis","Comedy",0.794787449588087,"License to Wed","PG-13","2007-07-03",0.104265402843602,0.487179487179487,"Mandy Moore",33769,"Kim Barker",2007,5,7,257,2,3726,2.28196693676757,0.307607962408599,0.307607962408599
"3066",0.702500759234029,"Metro-Goldwyn-Mayer (MGM)","USA","Jon Poll","Comedy",0.633586676151453,"Charlie Bartlett","R","2008-02-22",0.132701421800948,0.705128205128205,"Anton Yelchin",58595,"Gustin Nash",2007,3,1,79,2,3726,2.33871488127966,-0.0715415289767516,0.0715415289767516
"3067",0.723124430574478,"Haishang Films","USA","Ang Lee","Drama",0.643825700350543,"Lust, Caution","NC-17","2007-10-26",0.417061611374408,0.782051282051282,"Tony Chiu-Wai Leung",32328,"Eileen Chang",2007,3,12,1,1,3726,2.42587698240182,-0.138225581700739,0.138225581700739
"3068",0.813775941837418,"Revolution Studios","New Zealand","Jay Russell","Adventure",0.789394792007139,"Mi mascota es un monstruo","PG","2007-12-25",0.203791469194313,0.641025641025641,"Emily Watson",33637,"Robert Nelson Jacobs",2007,3,4,33,2,11,2.43042043303278,0.148369150981498,0.148369150981498
